terminal,n_changepoints,mape
607506,3,0.066254793422218
607506,4,0.09410225915127132
607506,5,0.07696569298067792
607509,0,0.13979090924572604
607509,1,0.16557359996727614
607509,2,0.14187417498261484
607509,3,0.14374803811828527
607509,4,0.17142062664804208
607509,5,0.1407924888495437
607511,0,0.11808624914004495
607511,1,0.10037831335035366
607511,2,0.09620346884627665
607511,3,0.09549972792679638
607511,4,0.14137439374885877
607511,5,0.1424690632906875
607512,0,0.1016041815157434
607512,1,0.08557906477990236
607512,2,0.10017987726679069
607512,3,0.10196685182703076
607512,4,0.07909282176442448
607512,5,0.12144415673571256
607513,0,0.1249600652900742
607513,1,0.14172061366510436
607513,2,0.1288238061461733
607513,3,0.12494332569455138
607513,4,0.1515102606347802
607513,5,0.11865919126009417
607515,0,0.252527309820844
607515,1,0.25875206405835377
607515,2,0.2433880333387232
607515,3,0.24101005070399392
607515,4,0.30772381407627986
607515,5,0.27937973774717656
607516,0,0.11497814655720373
607516,1,0.10791806927118995
607516,2,0.10859198034002164
607516,3,0.10913252663152595
607516,4,0.10778439013708037
607516,5,0.12011170516721227
607519,0,0.2160942333274695
607519,1,0.32340973233685116
607519,2,0.10766803652772823
607519,3,0.1402489832067841
607519,4,0.10889486456633457
607519,5,0.1184097307093915
607521,0,0.45052065376533584
607521,1,0.34327745732016984
607521,2,0.5004665984963655
607521,3,0.6232493925015553
607521,4,0.4061793612549482
607521,5,0.7171689610165998
607523,0,0.3058638364086922
607523,1,0.3286464989028452
607523,2,0.5208055315521883
607523,3,0.5906156323330218
607523,4,0.4684264194414237
607523,5,0.6277398677133672
607524,0,0.2525757510637627
607524,1,0.24732486214703459
607524,2,0.35545341868025887
607524,3,0.37707370624234443
607524,4,0.3112556583522559
607524,5,0.43395191475497535
607525,0,0.6241416172621391
607525,1,0.5337401692441549
607525,2,0.7066330937066084
607525,3,0.7890467083250068
607525,4,0.731470678608232
607525,5,0.9762977330237483
607530,0,0.1663508921220628
607530,1,0.14006504430992725
607530,2,0.1456668148319797
607530,3,0.14902443378240976
607530,4,0.17920977772105592
607530,5,0.18601744759884095
607537,0,0.14706585709123748
607537,1,0.1993144797528009
607537,2,0.18944821127468003
607537,3,0.19786054886961
607537,4,0.31845835405294615
607537,5,0.1450261167295194
607538,0,0.1498085062960439
607538,1,0.13966355020905366
607538,2,0.19217706034847418
607538,3,0.19646834965110313
607538,4,0.16371425678733614
607538,5,0.21523535039755498
607539,0,0.16906268697353138
607539,1,0.1417490308591028
607539,2,0.1372960446548493
607539,3,0.13818196992511356
607539,4,0.17236246343960815
607539,5,0.18701915126907487
607542,0,0.11185069789370487
607542,1,0.13921704401824486
607542,2,0.12473528138823733
607542,3,0.11795679764096365
607542,4,0.13236489489698716
607542,5,0.11021325640326918
607545,0,0.09797728821283466
607545,1,0.1065474352917012
607545,2,0.09958908876676771
607545,3,0.10684224103364907
607545,4,0.09947652541819317
607545,5,0.12082380146807789
607549,0,0.19526278131079153
607549,1,0.16571515982026325
607549,2,0.19822590857561972
607549,3,0.2382558406315501
607549,4,0.18697583690647734
607549,5,0.2950211084328814
607558,0,0.30817991991055554
607558,1,0.24016584884908873
607558,2,0.28419692341430874
607558,3,0.33318428439256564
607558,4,0.23938472201455152
607558,5,0.426373448417973
607562,0,0.11755903034743675
607562,1,0.10900927780135472
607562,2,0.11515555334983754
607562,3,0.11404699920114884
607562,4,0.10815594262425043
607562,5,0.11464414911727108
607563,0,0.17856993135441454
607563,1,0.15654541612567488
607563,2,0.16529070500326867
607563,3,0.1649541919166446
607563,4,0.1722532342739403
607563,5,0.21353789369500867
607567,0,0.8275322592726758
607567,1,0.8801348826700085
607567,2,1.3571284160676302
607567,3,1.5492238020356413
607567,4,1.544491956945429
607567,5,1.685359399604683
607569,0,0.2003472114363344
607569,1,0.09963049994050995
607569,2,0.0984872741993118
607569,3,0.10344085668836037
607569,4,0.16468258913538555
607569,5,0.10953167365891578
607572,0,0.14223299687411803
607572,1,0.15119582098776366
607572,2,0.12408298978085675
607572,3,0.12420486090269768
607572,4,0.17095355560318012
607572,5,0.1497291382978181
607573,0,1.1232815269418315
607573,1,0.6461548337075715
607573,2,0.8104878726604575
607573,3,0.9418602406196853
607573,4,0.7804013678795084
607573,5,1.1910513114669696
607575,0,0.16870880736236307
607575,1,0.19116568111043805
607575,2,0.17081634371558177
607575,3,0.1650955804543093
607575,4,0.2350878474730248
607575,5,0.17943786333759543
607579,0,0.14971876536472034
607579,1,0.14604342962686728
607579,2,0.15234980831424488
607579,3,0.1655046465641266
607579,4,0.14560657304426727
607579,5,0.1773133084393932
607581,0,0.24688194470505126
607581,1,0.20729643550060592
607581,2,0.2956969392474439
607581,3,0.33598850880844694
607581,4,0.29902413551925816
607581,5,0.333726445719848
607585,0,0.16819682078146087
607585,1,0.12422436135961179
607585,2,0.15506118851962433
607585,3,0.16804452089886932
607585,4,0.1294634446167043
607585,5,0.20977731733572255
607586,0,0.5625447929050232
607586,1,0.5107974077104266
607586,2,0.6223276838249835
607586,3,0.6630088626674355
607586,4,0.5949933401479048
607586,5,0.7245092888248982
607589,0,0.10860949011449887
607589,1,0.08698763691102586
607589,2,0.12334686414554466
607589,3,0.14414365410397265
607589,4,0.09924069606348782
607589,5,0.16261997496666886
607597,0,0.40227873423230137
607597,1,0.21702382388925615
607597,2,0.28267854455174135
607597,3,0.2682491507331899
607597,4,0.10746993399880646
607597,5,0.4003369864834771
607599,0,0.1622313406049609
607599,1,0.14767854168796332
607599,2,0.14627262101964952
607599,3,0.1465302897175433
607599,4,0.14754380972868514
607599,5,0.14928371964460224
607705,0,0.3297266714134389
607705,1,0.2720122290822242
607705,2,0.39215163043607865
607705,3,0.4453728762827884
607705,4,0.33058470815209096
607705,5,0.5166666647995017
607707,0,0.14378450331838052
607707,1,0.11972102254718378
607707,2,0.1957844626503664
607707,3,0.24029125074736965
607707,4,0.21896150112866922
607707,5,0.2903038016615388
607709,0,0.17047501042769125
607709,1,0.12872782231571142
607709,2,0.14854830815439893
607709,3,0.13829294967975972
607709,4,0.11374632361135033
607709,5,0.17001381765272455
607713,0,0.3128148998656655
607713,1,0.32201462450772633
607713,2,0.3182552047675102
607713,3,0.31978229506813965
607713,4,0.32682340035795143
607713,5,0.33221248572177203
607716,0,0.1599202357194885
607716,1,0.152494814868419
607716,2,0.15111168757257104
607716,3,0.1495923526227592
607716,4,0.1549401306596317
607716,5,0.15383142659767404
607721,0,0.12765843951785996
607721,1,0.0988544148498711
607721,2,0.09635073587022583
607721,3,0.09564098694579383
607721,4,0.13575276274571477
607721,5,0.13739721240418507
607722,0,0.7311449885982105
607722,1,0.6534393454184114
607722,2,0.7248898988856053
607722,3,0.7569402723180378
607722,4,0.6574977877105758
607722,5,0.8660875903633791
607723,0,0.17805731701357977
607723,1,0.13076947528365923
607723,2,0.14459039743672183
607723,3,0.14473476164056992
607723,4,0.135024579567598
607723,5,0.21827119616356777
607725,0,0.16809237752111048
607725,1,0.1679175983726145
607725,2,0.1658492302217087
607725,3,0.16603285713016616
607725,4,0.1734914394861558
607725,5,0.16964901469191673
607729,0,0.10672400773006706
607729,1,0.11037695834630148
607729,2,0.10652597862416831
607729,3,0.10673998812337551
607729,4,0.1074920162318922
607729,5,0.11127418891473394
607730,0,0.3963880077000752
607730,1,0.30139828686357356
607730,2,0.4423541870244943
607730,3,0.4487052869156977
607730,4,0.3604471717311474
607730,5,0.47775232198686257
607732,0,0.1824197744515877
607732,1,0.21707005666486917
607732,2,0.2164955429850603
607732,3,0.2259335855442255
607732,4,0.2644918632337266
607732,5,0.21302707951341096
607738,0,0.23894067607730238
607738,1,0.18289660711307137
607738,2,0.2345370386687464
607738,3,0.2626212310564787
607738,4,0.1709238298428797
607738,5,0.32445028403885107
607745,0,0.214880902763151
607745,1,0.13429951192565798
607745,2,0.19211469110209808
607745,3,0.22075436080544794
607745,4,0.1384472180094814
607745,5,0.3147654714350301
607749,0,0.5185450390253259
607749,1,0.4891120329548104
607749,2,0.6881098507698011
607749,3,0.7696764007569435
607749,4,0.5907853262638921
607749,5,0.8062915886325556
607752,0,0.06737044592039815
607752,1,0.06245071068840049
607752,2,0.0751012500744525
607752,3,0.07456443995811282
607752,4,0.056895568526017425
607752,5,0.07879714705222471
607754,0,0.23864950717017225
607754,1,0.22329630331807224
607754,2,0.22919837814959854
607754,3,0.2382433781910771
607754,4,0.223561348358084
607754,5,0.25546511079026907
607761,0,0.1697202042659028
607761,1,0.10877321123104318
607761,2,0.15433730010612706
607761,3,0.15579854437985002
607761,4,0.0902658579481369
607761,5,0.21040520484683262
607764,0,0.16314872656047325
607764,1,0.1349694010692728
607764,2,0.1498265323205643
607764,3,0.15705243748349898
607764,4,0.13481261440312517
607764,5,0.20021663278177132
607769,0,0.5801746628680207
607769,1,0.5352776645036453
607769,2,0.7065493072461615
607769,3,0.7999320249217013
607769,4,0.5666076947420463
607769,5,0.8429813590004801
607770,0,0.12218557885825602
607770,1,0.20176066041535284
607770,2,0.18442170655327392
607770,3,0.1899638255117904
607770,4,0.33415420750476077
607770,5,0.11333760097648227
607773,0,0.1142610383424821
607773,1,0.08941767099692835
607773,2,0.09551999742879888
607773,3,0.09479706128136871
607773,4,0.08316887567261833
607773,5,0.12150600344249154
607775,0,0.09505692949790363
607775,1,0.14012566910936866
607775,2,0.12802292680426278
607775,3,0.11757646105933821
607775,4,0.14609099682824753
607775,5,0.10262828460897053
607776,0,0.2759492155511309
607776,1,0.5121784641606608
607776,2,0.29777652853509723
607776,3,0.2714670680454499
607776,4,0.3456966116599608
607776,5,0.20726761789702483
607779,0,0.6408602341424853
607779,1,0.6304121105375744
607779,2,0.9481254916028911
607779,3,1.0774357754869526
607779,4,1.000555566572332
607779,5,1.21707118492905
607783,0,0.3724101841248085
607783,1,0.3179476496061234
607783,2,0.37015248503942333
607783,3,0.3679595434062559
607783,4,0.3365617399197282
607783,5,0.36939526319341603
607785,0,0.07854792153335163
607785,1,0.06081273235627334
607785,2,0.061070112239889326
607785,3,0.06112521187321349
607785,4,0.06405987787984556
607785,5,0.06857208496385814
607786,0,0.16154167525247945
607786,1,0.14180553244086552
607786,2,0.14235116360257377
607786,3,0.14211344130638134
607786,4,0.14353965164969104
607786,5,0.1421453171723469
607792,0,0.15051829861145563
607792,1,0.07988780713110581
607792,2,0.08275568621935435
607792,3,0.08658579072936866
607792,4,0.10678316932159293
607792,5,0.1782679010548874
607796,0,0.133697983656729
607796,1,0.13989209585038007
607796,2,0.1347191355135818
607796,3,0.1404369807036671
607796,4,0.13487931331313002
607796,5,0.143815277185624
607798,0,0.15177008520909938
607798,1,0.14685637657105471
607798,2,0.14726765992879648
607798,3,0.1473163060615155
607798,4,0.15150067375165732
607798,5,0.1491217680571236
607799,0,0.25425536867917237
607799,1,0.26675690785316025
607799,2,0.2520228717883137
607799,3,0.25090011065323564
607799,4,0.27865487778958237
607799,5,0.2654293388916314
608006,0,0.12969239574405503
608006,1,0.1214699748504868
608006,2,0.12590019050553794
608006,3,0.12717559601224188
608006,4,0.12137177639874484
608006,5,0.1710468619822514
608007,0,0.24827908024474915
608007,1,0.15721412371054466
608007,2,0.20721538890198996
608007,3,0.22259098346993728
608007,4,0.1669795920820458
608007,5,0.29755214259011087
608008,0,0.16976853469081418
608008,1,0.14894389784179718
608008,2,0.16542045795012092
608008,3,0.16630973220544612
608008,4,0.1554278471935099
608008,5,0.21629949319568456
608011,0,0.24468155693308122
608011,1,0.22104837192566576
608011,2,0.26340900721197347
608011,3,0.2991339094536075
608011,4,0.21824331394659202
608011,5,0.32372051089845283
608012,0,0.10022509567834668
608012,1,0.10008066659117273
608012,2,0.09756739918708864
608012,3,0.09798869871940866
608012,4,0.11332080320366107
608012,5,0.10172021393448435
608014,0,0.2976888041354087
608014,1,0.24246992247483448
608014,2,0.35114230614170017
608014,3,0.40494330550791807
608014,4,0.2993143896653335
608014,5,0.5155423407463537
608018,0,0.2882927771509914
608018,1,0.24532208427481642
608018,2,0.26631845681224553
608018,3,0.2745466983754332
608018,4,0.2417304863303386
608018,5,0.36906541612676697
608020,0,0.16002145160923834
608020,1,0.1853831404295546
608020,2,0.16315177501682984
608020,3,0.16004852246256332
608020,4,0.20884916394078176
608020,5,0.18602213810713938
608021,0,0.24745933346514243
608021,1,0.3672670167016369
608021,2,0.31533110384913815
608021,3,0.28955543076568674
608021,4,0.3885040886115849
608021,5,0.23096869565953976
608022,0,0.32962579830994126
608022,1,0.31320970770242473
608022,2,0.4064653707247597
608022,3,0.4490531363521511
608022,4,0.38917445954686636
608022,5,0.4770629769660382
608028,0,0.19581721314687864
608028,1,0.1500246811905974
608028,2,0.14451553559365293
608028,3,0.1448724363379907
608028,4,0.17526577164603463
608028,5,0.21488856287899466
608033,0,0.19522507120644791
608033,1,0.18534608785408624
608033,2,0.18499670764989157
608033,3,0.18465883891029938
608033,4,0.19807858621235375
608033,5,0.19076628116603103
608038,0,0.4002731988244039
608038,1,0.3891028476569004
608038,2,0.5474911924994881
608038,3,0.6071489245275047
608038,4,0.5554047680614121
608038,5,0.6377975042715608
608039,0,0.11329957451990424
608039,1,0.1325564877451735
608039,2,0.11516119998755837
608039,3,0.11441444776184465
608039,4,0.1183159234128174
608039,5,0.11271913943751799
608041,0,0.16297247607817347
608041,1,0.2545594444418854
608041,2,0.12241088910328617
608041,3,0.10844411637003996
608041,4,0.1423343139131769
608041,5,0.10687597586686422
608042,0,0.17402272637192465
608042,1,0.15075607627104093
608042,2,0.1572395794009568
608042,3,0.15844845994213394
608042,4,0.16977548174524193
608042,5,0.2044996357458408
608044,0,0.09154055886972688
608044,1,0.0918465707310034
608044,2,0.11555820944037443
608044,3,0.12285768427683579
608044,4,0.09160979054212959
608044,5,0.13398637990509799
608047,0,0.13949597780458436
608047,1,0.09116622412003794
608047,2,0.11601720268711911
608047,3,0.11961822242737032
608047,4,0.1315918120969505
608047,5,0.18623149103789277
608055,0,0.38790589931889635
608055,1,0.3474674189357347
608055,2,0.48339034366628525
608055,3,0.5494498799344799
608055,4,0.3888364992204906
608055,5,0.5637435479445297
608057,0,0.1497211313768245
608057,1,0.15922548390862573
608057,2,0.15566848912966105
608057,3,0.15273288043706099
608057,4,0.16904667776146312
608057,5,0.1486073064896904
608058,0,0.1649902123134525
608058,1,0.11468779702231115
608058,2,0.12754333711470592
608058,3,0.1345380128633094
608058,4,0.13105619807437446
608058,5,0.2120722252381235
608061,0,0.09507212059645802
608061,1,0.08430027795705433
608061,2,0.0984699288117916
608061,3,0.10198936613602982
608061,4,0.08719225284390904
608061,5,0.10837631071389629
608062,0,0.23113337019819397
608062,1,0.17375409398155964
608062,2,0.17355537907375915
608062,3,0.158283800584263
608062,4,0.1380137503307734
608062,5,0.20568702658260182
608071,0,0.24152527719668235
608071,1,0.21721729254520808
608071,2,0.2454175167640206
608071,3,0.24370630100697538
608071,4,0.2182354110422063
608071,5,0.26113711806911705
608072,0,0.15245152990648408
608072,1,0.1422299267927041
608072,2,0.18723213949254155
608072,3,0.18577035646452256
608072,4,0.16071009395110733
608072,5,0.19695481551341937
608073,0,0.18070386513289766
608073,1,0.14109235727522312
608073,2,0.14700960210403816
608073,3,0.1540825258518217
608073,4,0.113641807054046
608073,5,0.21617719006014835
608074,0,0.11768073402535764
608074,1,0.10826413764585996
608074,2,0.11614307026772074
608074,3,0.12247898005685817
608074,4,0.1151825645216913
608074,5,0.13433835562039861
608077,0,0.15688126284164408
608077,1,0.18539119572347187
608077,2,0.18117555193550872
608077,3,0.18949381827060469
608077,4,0.23535677832350135
608077,5,0.16337979293651758
608080,0,0.37882448692327336
608080,1,0.32095615602457145
608080,2,0.441168278004675
608080,3,0.4629625459758086
608080,4,0.3568496447474647
608080,5,0.48250060596253724
608082,0,0.09779235317320838
608082,1,0.185806698186497
608082,2,0.14959668752463157
608082,3,0.16745405819232187
608082,4,0.3099231525811023
608082,5,0.1009724167678544
608089,0,0.11678508436000704
